ID,FIR_ID,Name,DOB,Gender,Socioeconomic_Status
5580,4460,Fitan Nadig,1945-09-27,Male,Lower
5581,4460,Zansi Kade,1982-12-21,Female,Middle
5582,4461,Idika Mani,2010-02-26,Female,Lower-Middle
5583,4462,Hemangini Karpe,2007-07-03,Female,Middle
5584,4463,Anthony Saxena,1986-01-10,Male,Middle
5585,4464,Warhi Pai,1975-01-02,Female,Lower
5586,4464,Arya Ben,2004-01-02,Female,Middle
5587,4465,Gaurika Keer,2021-05-07,Female,Lower-Middle
5588,4466,Vasatika Kadakia,1976-04-23,Female,Upper
5589,4467,Fariq Chatterjee,1945-08-15,Male,Lower-Middle
5590,4468,Zilmil Gulati,2008-02-23,Female,Lower-Middle
5591,4469,Pranav Gola,2002-01-09,Male,Lower-Middle
5592,4470,Fariq Chahal,2017-04-27,Male,Lower
5593,4471,Reva Chaudhry,1953-10-30,Female,Lower-Middle
5594,4472,Zehaan Varty,1958-03-28,Male,Lower-Middle
5595,4473,Chandresh Madan,1970-03-20,Male,Lower-Middle
5596,4474,Yadavi Keer,1984-05-13,Female,Lower
5597,4475,Aadhya Sabharwal,1980-04-08,Female,Middle
5598,4476,Harish Nagar,1991-09-23,Male,Upper
5599,4476,Nilima Hayre,1971-01-24,Female,Lower
5600,4477,Utkarsh Chaudhary,2006-01-27,Male,Upper-Middle
5601,4478,Abeer Madan,1952-05-28,Male,Lower-Middle
5602,4478,Hiral Manne,1965-09-20,Female,Upper-Middle
5603,4479,Indira Balay,1948-11-09,Female,Middle
5604,4480,Veda Kar,1960-09-21,Female,Upper-Middle
5605,4481,Inaya Kant,1963-09-29,Female,Upper-Middle
5606,4481,Ishaan Aggarwal,2015-09-25,Male,Lower-Middle
5607,4482,Frederick Mohan,1980-03-03,Male,Lower-Middle
5608,4482,Yashasvi Khare,1949-05-26,Female,Lower-Middle
5609,4483,Daniel Deshmukh,1956-11-27,Male,Middle
5610,4484,Rajeshri Tandon,2018-12-27,Female,Lower-Middle
5611,4485,Balvan Bedi,1965-06-22,Male,Middle
5612,4486,Daksh Thakur,1969-12-02,Male,Middle
5613,4487,Finn Mand,1985-02-14,Male,Lower
5614,4488,Gaurang Barad,2005-07-04,Male,Middle
5615,4488,Balvan Parekh,1965-01-16,Male,Upper
5616,4489,Chaman Chana,2008-08-14,Female,Lower
5617,4490,Zehaan Parikh,1960-01-24,Male,Lower-Middle
5618,4490,Samaksh Parmar,1953-03-15,Male,Lower-Middle
5619,4491,Arjun Ben,1996-03-22,Male,Lower
5620,4492,Manbir Bail,1965-02-14,Male,Middle
5621,4493,Theodore Ramakrishnan,1953-07-30,Male,Lower-Middle
5622,4494,Dev Kapadia,1958-10-12,Male,Lower-Middle
5623,4495,Ekapad Nori,2009-09-07,Male,Lower-Middle
5624,4495,Charita Bakshi,1950-02-10,Female,Upper-Middle
5625,4496,Hritik Raju,2001-06-22,Male,Middle
5626,4497,Warinder Muni,1978-01-31,Male,Upper-Middle
5627,4498,Jagat Madan,2006-12-02,Male,Lower
5628,4499,Krish Pau,2013-12-25,Male,Upper-Middle
5629,4499,Rishi Karan,1951-12-30,Male,Lower
5630,4500,Chatresh Ghosh,1956-02-14,Male,Lower
5631,4501,Inaya Ray,1971-11-24,Female,Lower
5632,4502,Ekalinga Narayanan,1960-12-10,Male,Middle
5633,4503,Ekaraj Verma,1949-10-17,Male,Middle
5634,4503,Caleb Ben,1966-07-11,Male,Lower-Middle
5635,4504,Ganga Kaul,2005-07-05,Female,Upper-Middle
5636,4505,Pratyush Bansal,1997-09-28,Male,Upper-Middle
5637,4506,Nandini Ghosh,1993-03-25,Female,Lower-Middle
5638,4507,Ganga Dutta,1989-11-26,Female,Middle
5639,4508,Shravya Nayar,1983-06-13,Female,Upper-Middle
5640,4508,Riya Kapadia,1955-12-31,Female,Lower
5641,4509,Chakradhar Mishra,1995-12-21,Male,Lower-Middle
5642,4510,Avi Jhaveri,1997-12-01,Male,Middle
5643,4511,Jeevika Pant,1983-12-08,Female,Lower
5644,4511,Harsh Sastry,1967-03-16,Male,Lower-Middle
5645,4512,Tejas Samra,2007-01-14,Male,Middle
5646,4512,Dev Ganesh,2001-03-31,Male,Lower-Middle
5647,4513,Robert Borah,2012-08-19,Male,Lower
5648,4514,Urvi Arora,1983-04-21,Female,Middle
5649,4515,Oliver Ganesan,1964-12-21,Male,Lower
5650,4516,Harinakshi Bassi,1994-07-14,Female,Middle
5651,4517,Leena Din,1995-05-18,Female,Lower
5652,4518,Varenya Walia,1952-09-10,Female,Middle
5653,4519,Madhavi Karnik,2011-03-05,Female,Middle
5654,4520,Sneha Baral,1971-04-07,Female,Lower-Middle
5655,4521,Xavier Kapadia,1954-12-09,Male,Lower
5656,4521,Upadhriti Batra,1962-04-04,Female,Lower
5657,4522,Sachi Oza,1977-06-16,Female,Lower-Middle
5658,4523,George Chanda,1958-08-01,Male,Middle
5659,4523,Meera Goswami,1980-04-01,Female,Middle
5660,4524,Chakradhar Palan,1948-08-27,Male,Lower-Middle
5661,4525,Hredhaan Shroff,1953-10-23,Male,Lower
5662,4526,Amara Wali,2015-03-08,Female,Middle
5663,4527,Omkaar Vyas,1995-10-15,Male,Lower-Middle
5664,4528,Zayan Kapur,2003-09-03,Male,Middle
5665,4529,Naveen Lall,2006-07-21,Male,Upper-Middle
5666,4530,Udarsh Subramanian,1980-11-29,Male,Upper-Middle
5667,4531,Owen Master,1967-08-03,Male,Lower
5668,4531,Max Kala,1997-11-17,Male,Upper-Middle
5669,4532,Waida Narain,2000-06-18,Female,Middle
5670,4533,Yug Wable,1990-02-24,Male,Lower-Middle
5671,4533,Varsha Virk,2004-03-17,Female,Lower-Middle
5672,4534,Gautam Nadkarni,1977-03-10,Male,Lower
5673,4534,Chatresh Nath,2017-08-29,Male,Middle
5674,4535,Saksham Sarna,2016-08-21,Male,Lower
5675,4536,Ridhi Chokshi,1960-03-02,Female,Lower
5676,4536,Gauri Mander,2001-09-15,Female,Lower
5677,4537,Balendra Dubey,2008-09-15,Male,Middle
5678,4537,Harinakshi Kalita,2005-04-19,Female,Middle
5679,4538,Aishani Anand,1965-07-12,Female,Lower
5680,4539,Reyansh Halder,1988-11-02,Male,Lower
5681,4540,Xavier Panchal,2007-02-08,Male,Middle
5682,4541,Qadim Jani,1970-03-10,Male,Upper-Middle
5683,4541,Krisha Puri,1955-12-03,Female,Lower
5684,4542,Advaith Bhattacharyya,1984-10-19,Male,Lower
5685,4542,Samar Mahal,1960-04-13,Male,Lower-Middle
5686,4543,Farhan Mani,1955-03-13,Male,Middle
5687,4544,Hitesh Sane,2012-08-22,Male,Lower-Middle
5688,4545,Zilmil Atwal,1998-04-15,Female,Upper-Middle
5689,4546,Faraj Viswanathan,1981-10-05,Male,Middle
5690,4547,Bimala Chand,2007-08-09,Female,Lower
5691,4548,Girish Bandi,1979-05-07,Male,Lower-Middle
5692,4549,Akshay Sharaf,1959-04-30,Male,Lower-Middle
5693,4549,Tripti Shanker,1953-04-21,Female,Lower-Middle
5694,4550,Wazir Kaur,2010-04-17,Male,Lower-Middle
5695,4551,Chatresh Saha,1965-01-08,Male,Lower-Middle
5696,4552,Orinder Gara,2012-04-08,Male,Middle
5697,4553,Samuel Batta,1957-01-05,Male,Lower-Middle
5698,4554,Abhiram Ratta,2005-10-05,Male,Lower
5699,4555,Mugdha Behl,1945-10-03,Female,Lower-Middle
5700,4555,Ayaan Bhatnagar,2015-06-10,Male,Upper-Middle
5701,4556,Ekaja Prabhakar,1999-09-26,Female,Upper
5702,4557,Bimala Anand,1996-12-20,Female,Middle
5703,4558,Aarav Vyas,1991-08-21,Male,Lower-Middle
5704,4558,Vasana Baria,1946-06-01,Female,Lower
5705,4559,Azaan Bail,1959-03-06,Male,Lower-Middle
5706,4560,Falan Dey,1963-07-23,Male,Middle
5707,4561,Frado Randhawa,1975-03-25,Male,Lower-Middle
5708,4561,Nathaniel Char,1950-05-27,Male,Upper-Middle
5709,4562,Balvan Bir,1997-02-02,Male,Middle
5710,4563,Lipika Choudhury,1946-03-30,Female,Lower-Middle
5711,4564,Vincent Sarin,2016-01-21,Male,Upper
5712,4565,Bhavini Baral,1960-06-28,Female,Middle
5713,4566,Niharika Buch,1956-08-20,Female,Lower-Middle
5714,4566,Veer Gola,1965-12-04,Other,Lower
5715,4567,Radhika Choudhury,1997-05-29,Female,Lower-Middle
5716,4567,Ekanta Narayan,2014-07-09,Female,Lower
5717,4568,Darsh Sant,2006-03-31,Male,Upper
5718,4569,Darika Bhatnagar,2011-07-02,Female,Lower-Middle
5719,4570,Faras Narain,1979-12-29,Male,Lower
5720,4571,Saumya Mutti,1990-01-07,Female,Lower-Middle
5721,4572,Gaurangi Majumdar,1966-11-10,Female,Lower
5722,4572,Ekavir Nanda,1981-05-19,Male,Lower-Middle
5723,4573,Noah Shukla,1992-07-12,Male,Lower
5724,4574,Aarav Garde,1985-08-08,Male,Middle
5725,4575,Ladli Devi,2002-07-21,Female,Middle
5726,4575,Krisha Prasad,1969-12-15,Female,Middle
5727,4576,Dalbir Sheth,1989-02-18,Male,Lower
5728,4576,Yashasvi Savant,2013-04-11,Female,Lower
5729,4577,Gunbir Dube,1945-11-10,Male,Lower
5730,4578,Abhiram Rattan,1957-10-18,Male,Lower-Middle
5731,4579,Dhruv Atwal,1977-07-14,Male,Upper
5732,4580,Sarthak Sengupta,2003-06-03,Male,Upper-Middle
5733,4580,Logan Mohanty,2016-01-17,Male,Middle
5734,4581,Hemal Uppal,2012-02-12,Female,Lower-Middle
5735,4582,Zaid Hayer,1953-12-11,Male,Lower-Middle
5736,4583,Mason Sankaran,1976-11-21,Male,Upper-Middle
5737,4584,Reyansh Sahni,1998-10-21,Male,Middle
5738,4585,Urmi Ghosh,1997-01-10,Female,Lower
5739,4586,Gaurangi Saraf,1987-12-25,Female,Upper-Middle
5740,4587,Ansh Kurian,2012-08-07,Male,Upper-Middle
5741,4588,Oeshi Mishra,1990-02-16,Other,Lower
5742,4588,Naveen Thakkar,1981-07-23,Male,Lower-Middle
5743,4589,Samar Padmanabhan,2009-03-14,Male,Middle
5744,4589,Daniel Korpal,2006-10-22,Male,Middle
5745,4590,Pooja Hora,1980-03-12,Female,Middle
5746,4591,Viraj Thakkar,1974-05-17,Male,Upper-Middle
5747,4592,Vincent Kale,1965-05-29,Male,Upper-Middle
5748,4593,Vinaya Purohit,2003-07-19,Female,Lower-Middle
5749,4593,Kabir Warrior,1984-12-09,Male,Lower-Middle
5750,4594,Xalak Mody,1984-12-15,Other,Lower-Middle
5751,4594,Niharika Oommen,1982-12-25,Female,Upper-Middle
5752,4595,Girindra Balan,1949-05-02,Male,Middle
5753,4595,Chandresh Mital,1977-05-04,Male,Lower-Middle
5754,4596,Sarthak Narain,1985-07-14,Male,Lower-Middle
5755,4597,Isha Gera,1974-10-22,Female,Lower-Middle
5756,4598,Jeet Mody,1990-11-04,Male,Middle
5757,4599,Ikbal Palla,1998-04-15,Male,Lower-Middle
5758,4600,Faris Deo,2016-10-31,Male,Lower
5759,4601,Qabil Sule,1995-09-13,Male,Lower-Middle
5760,4601,Falguni Ahluwalia,1975-08-17,Female,Middle
5761,4602,Dayita Jaggi,1977-03-19,Female,Lower-Middle
5762,4603,Rushil Bora,1956-02-24,Male,Middle
5763,4604,Vedant Subramaniam,1946-08-18,Male,Lower-Middle
5764,4605,Nimrat Chakraborty,1961-03-19,Female,Middle
5765,4606,Rachana Wadhwa,1960-03-24,Female,Lower
5766,4607,Faraj Kakar,1954-12-11,Male,Lower-Middle
5767,4607,Keya Mahajan,1967-05-17,Female,Lower-Middle
5768,4608,Dayita Parmar,2019-10-04,Female,Lower-Middle
5769,4609,Tanmayi Nazareth,1950-11-07,Female,Middle
5770,4610,Riya Jaggi,2006-07-29,Female,Lower
5771,4611,Advay Pillay,2005-04-22,Male,Lower
5772,4612,Dipta Prabhakar,1954-04-18,Female,Upper-Middle
5773,4613,Chakradhar Bhatia,1949-09-04,Male,Lower-Middle
5774,4614,Manan Kant,1947-08-06,Male,Upper-Middle
5775,4615,Ekaraj Sharaf,2011-12-20,Male,Upper-Middle
5776,4616,Ekapad Atwal,1996-07-31,Male,Middle
5777,4617,Sneha Mann,1965-05-30,Female,Lower
5778,4617,Samuel Gulati,2020-11-18,Male,Lower-Middle
5779,4618,Zansi Ghose,1997-08-12,Female,Middle
5780,4619,Fitan Ramesh,2006-02-19,Male,Middle
5781,4619,Isaiah Chaudhry,1957-06-22,Male,Lower
5782,4620,Jatin Buch,1953-11-22,Male,Lower-Middle
5783,4621,Omkaar Karnik,2013-12-26,Male,Lower-Middle
5784,4622,Chaaya Majumdar,1960-05-04,Female,Lower
5785,4623,Idika Sankaran,1985-04-03,Female,Lower-Middle
5786,4624,Indrajit Balasubramanian,1996-10-05,Male,Lower
5787,4625,Sai Choudhury,1983-10-26,Female,Lower-Middle
5788,4626,Yashica Jaggi,2014-06-09,Female,Lower-Middle
5789,4627,Triveni Tank,1986-06-06,Female,Lower-Middle
5790,4628,Naksh Mukhopadhyay,1952-06-28,Male,Middle
5791,4629,Zinal Mane,2010-02-15,Female,Middle
5792,4630,Krishna Master,2012-01-11,Female,Middle
5793,4631,Ekalinga Trivedi,2011-06-14,Male,Lower-Middle
5794,4631,Niharika Nath,2007-11-26,Female,Upper-Middle
5795,4632,Girik Mani,1991-10-16,Male,Lower
5796,4633,Neelima Bala,1983-08-02,Female,Middle
5797,4634,Darsh Bail,1946-10-26,Male,Lower
5798,4634,Mason Ratta,1961-08-28,Male,Lower
5799,4635,Warjas Sehgal,2017-03-23,Male,Middle
5800,4636,Meera Prabhu,1973-12-11,Female,Lower-Middle
5801,4637,Prisha Sarraf,2019-11-25,Female,Lower-Middle
5802,4638,Sanaya Dave,2004-03-17,Female,Lower-Middle
5803,4639,Janaki Khalsa,1991-08-05,Female,Lower
5804,4640,Aayush Bali,1962-12-08,Male,Lower-Middle
5805,4641,Parth Hayre,1991-01-31,Male,Lower-Middle
5806,4642,Reva Ratta,1973-08-04,Female,Lower-Middle
5807,4643,Yagnesh Kamdar,1959-11-23,Male,Lower-Middle
5808,4644,Rachita Dugar,1987-12-04,Female,Upper-Middle
5809,4644,Zilmil Suri,1949-11-19,Female,Upper-Middle
5810,4645,Janya Chandran,1961-06-15,Female,Lower
5811,4646,Sai Panchal,1962-02-16,Other,Lower
5812,4646,Jagat Jhaveri,1995-03-11,Male,Upper
5813,4647,Tripti Dhar,1985-07-19,Female,Lower
5814,4647,David Nayar,1957-04-25,Male,Lower-Middle
5815,4648,Upadhriti More,1987-12-05,Female,Lower
5816,4649,Yug Soni,1955-01-19,Male,Middle
5817,4650,Bhavya Kashyap,1989-08-02,Female,Lower
5818,4651,Ijaya Varghese,1956-12-10,Other,Lower
5819,4652,Parth Mallick,2018-10-29,Male,Lower-Middle
5820,4653,Oni Sant,1967-03-08,Female,Upper
5821,4654,Jalsa Samra,1983-09-23,Female,Lower-Middle
5822,4655,Isha Dash,2004-02-14,Female,Middle
5823,4656,Faraj Acharya,1964-10-02,Male,Lower-Middle
5824,4657,Vyanjana Memon,1966-05-20,Female,Lower
5825,4658,Warda Narayanan,1959-07-17,Female,Lower
5826,4658,Indrajit Ranganathan,2005-05-20,Male,Upper-Middle
5827,4659,Arunima Sarraf,1993-09-04,Female,Lower
5828,4659,Sanaya Prashad,1959-09-01,Female,Lower
5829,4660,Nirja Randhawa,2016-01-13,Female,Lower-Middle
5830,4661,Mahika Manne,1956-04-01,Female,Lower
5831,4662,Luke Khalsa,1973-07-01,Male,Lower
5832,4663,Benjamin Chahal,1989-01-24,Male,Lower
5833,4664,Nathan Muni,1949-05-31,Male,Middle
5834,4665,Rishi Dass,1959-01-23,Male,Upper-Middle
5835,4666,Shravya Anne,1978-12-14,Female,Middle
5836,4667,Jeet Gara,1976-12-16,Male,Lower
5837,4668,Darsh Nanda,1968-11-27,Male,Lower-Middle
5838,4669,Chanchal Sane,1993-09-23,Female,Upper-Middle
5839,4670,Chakradhar Iyengar,1953-12-13,Male,Upper-Middle
5840,4671,Kavya Varma,2005-02-12,Female,Lower-Middle
5841,4672,Mohini Vaidya,1984-11-19,Female,Lower
5842,4673,Krishna Morar,1972-08-05,Male,Lower
5843,4674,Aahana Shetty,1985-04-23,Female,Lower
5844,4675,Varenya Suresh,2009-05-08,Female,Upper-Middle
5845,4676,Darsh Memon,2002-09-17,Male,Lower
5846,4677,Daksha Thaker,1974-02-10,Female,Middle
5847,4677,Suhani Konda,1972-11-03,Female,Lower-Middle
5848,4678,Qadim Kapadia,1978-07-03,Male,Upper-Middle
5849,4678,Guneet Baral,1990-10-16,Male,Lower
5850,4679,Patrick Sheth,2014-05-09,Male,Lower-Middle
5851,4680,Saksham Bhalla,2007-03-21,Male,Lower
5852,4680,Girik Nayar,1948-09-11,Male,Lower-Middle
5853,4681,Sai Sane,2003-08-14,Female,Middle
5854,4682,Reyansh Parikh,1948-02-28,Male,Middle
5855,4683,Ethan Sandhu,1956-09-05,Male,Upper-Middle
5856,4684,Shivansh Varghese,2001-04-21,Male,Middle
5857,4684,Prisha Kadakia,1964-01-14,Female,Upper-Middle
5858,4685,Joshua Taneja,1982-06-09,Male,Upper
5859,4686,Kai Bhatt,1970-02-13,Male,Lower
5860,4687,Abhimanyu Lad,1972-02-22,Male,Lower
5861,4688,Lucky Varma,1974-03-01,Male,Middle
5862,4689,Rishi Bedi,1946-07-04,Male,Upper
5863,4690,Bahadurjit Dugal,1946-08-03,Male,Lower-Middle
5864,4691,Chatresh Ram,1975-01-12,Male,Middle
5865,4692,Janaki Dhillon,2010-06-03,Female,Lower
5866,4692,Charvi Toor,1975-07-13,Female,Lower-Middle
5867,4693,William Dave,1958-08-24,Male,Lower
5868,4693,Ojas Agate,1958-10-13,Male,Lower-Middle
5869,4694,Viraj Pathak,2007-09-05,Male,Lower
5870,4695,Aayush Chauhan,2015-02-20,Male,Lower
5871,4696,Yoshita Sankar,2005-05-10,Female,Lower
5872,4697,Dev Date,2001-07-16,Male,Lower
5873,4698,Michael Chadha,1990-12-18,Male,Lower
5874,4699,Yochana Kar,1968-05-29,Female,Lower
5875,4700,Saksham Sarin,1991-05-27,Male,Lower
5876,4701,Widisha Suresh,1972-11-17,Female,Lower-Middle
5877,4702,Harshil Chacko,2008-04-05,Male,Upper-Middle
5878,4703,Krisha D’Alia,1978-02-07,Female,Upper-Middle
5879,4704,Ekapad Suresh,2003-08-12,Male,Lower
5880,4705,Pooja Oommen,1979-02-27,Female,Lower
5881,4706,Siddharth Pingle,1954-01-21,Male,Lower
5882,4707,Zilmil Datta,1989-02-25,Other,Lower-Middle
5883,4708,Unnati Nazareth,1960-07-16,Female,Lower-Middle
5884,4709,Jalsa Choudhary,2007-07-26,Female,Lower-Middle
5885,4710,Vrinda Chandran,1990-05-30,Female,Upper
5886,4710,Indali Sachdev,1968-12-18,Female,Lower-Middle
5887,4711,Gunbir Mani,1962-01-25,Male,Middle
5888,4712,Ojas Bajwa,1971-02-06,Male,Middle
5889,4712,Lucky Ratti,1947-03-22,Male,Lower-Middle
5890,4713,Nachiket Sagar,2014-04-08,Male,Upper-Middle
5891,4714,Nicholas Sehgal,1986-07-28,Male,Middle
5892,4715,Tanish Murty,1986-12-27,Male,Middle
5893,4715,Ekta Contractor,2015-08-31,Female,Upper-Middle
5894,4716,Ikbal Goel,1959-12-04,Male,Upper
5895,4717,Nitesh Nanda,2014-12-17,Male,Lower-Middle
5896,4717,Warinder Mammen,1950-12-23,Male,Middle
5897,4718,Ayush Kamdar,1954-05-26,Male,Lower
5898,4719,Bachittar Johal,1987-10-10,Male,Lower-Middle
5899,4719,Rachit Bhagat,2019-10-10,Male,Lower-Middle
5900,4720,Neel Sahota,2003-11-25,Male,Middle
5901,4721,Xalak Lata,1985-06-07,Female,Lower
5902,4722,Yatan Brar,1976-08-18,Male,Upper-Middle
5903,4723,Chameli Gandhi,1991-09-26,Female,Upper
5904,4724,Jeet Lall,1957-05-31,Male,Lower-Middle
5905,4725,Simon Pillay,2007-12-20,Male,Middle
5906,4726,Udant Sama,1997-08-02,Male,Middle
5907,4727,Shivansh Dugar,1951-05-03,Male,Lower-Middle
5908,4727,Zaid Bawa,1977-09-12,Male,Lower
5909,4728,Jalsa Prashad,2005-07-02,Female,Lower
5910,4729,Utkarsh Kunda,1987-12-01,Male,Lower
5911,4730,Anay Krishnamurthy,1973-02-27,Male,Middle
5912,4730,Darsh Choudhury,2016-04-11,Male,Upper
5913,4731,Baghyawati Arora,1975-03-08,Female,Middle
5914,4732,Andrew Korpal,1991-03-05,Male,Lower-Middle
5915,4733,William Comar,2011-08-18,Male,Upper-Middle
5916,4734,Krishna Bera,1974-04-11,Other,Lower
5917,4735,Aashi Sarkar,1999-08-14,Female,Middle
5918,4736,Megha Sarin,1994-06-25,Female,Middle
5919,4737,Zashil Loke,2010-03-02,Male,Lower-Middle
5920,4738,Vivaan Vora,2020-04-08,Male,Lower-Middle
5921,4739,Parth Tella,2012-06-10,Male,Upper-Middle
5922,4740,Viraj Sood,1957-02-22,Male,Middle
5923,4741,Mugdha Chadha,2007-11-19,Female,Middle
5924,4741,Sathvik Bhavsar,1952-11-27,Male,Upper-Middle
5925,4742,Gaurang Kar,1993-10-05,Male,Lower-Middle
5926,4743,Advaith Yohannan,1973-04-30,Male,Middle
5927,4744,Yatin Varughese,1999-08-31,Male,Middle
5928,4744,Yoshita Sandal,2019-04-20,Female,Upper-Middle
5929,4745,Elijah Badami,1948-05-17,Male,Lower-Middle
5930,4745,Idika Rajan,1990-07-31,Female,Lower-Middle
5931,4746,Jhalak Bawa,1988-08-28,Female,Lower
5932,4747,Kalpit Chandra,1958-09-09,Male,Upper-Middle
5933,4747,Hamsini Baral,2005-10-28,Female,Lower
5934,4748,Ridhi Chandran,1975-11-18,Female,Middle
5935,4749,Pahal Gokhale,1983-12-12,Female,Upper
5936,4750,Vyanjana Sarkar,1952-10-02,Female,Upper-Middle
5937,4751,Sathvik Bobal,1949-08-28,Male,Upper
5938,4752,Fitan Sridhar,1952-11-06,Male,Lower-Middle
5939,4753,Nathan Jha,2016-07-06,Male,Middle
5940,4754,Tristan Rao,1955-01-16,Male,Lower-Middle
5941,4754,Vanya Sabharwal,2012-05-07,Female,Middle
5942,4755,Faqid Comar,1972-03-26,Male,Upper
5943,4756,Netra Nagi,2000-07-10,Female,Lower
5944,4757,Logan Karan,1961-12-07,Male,Lower
5945,4758,Hardik Vala,1971-07-22,Male,Middle
5946,4759,Radhika Konda,1954-07-28,Female,Upper
5947,4760,Aryan Balay,2016-04-12,Male,Upper-Middle
5948,4760,Ansh Muni,1952-01-12,Male,Middle
5949,4761,Gagan Mammen,1959-09-09,Male,Middle
5950,4762,Amol Kale,2000-07-31,Male,Lower
5951,4763,Hemani Kohli,2012-05-07,Female,Lower
5952,4764,Ikbal Brahmbhatt,1973-05-17,Male,Lower-Middle
5953,4764,Falguni Mukhopadhyay,1954-01-21,Female,Lower
5954,4765,Thomas Dasgupta,2015-04-19,Male,Upper-Middle
5955,4766,Ronith Gaba,1955-09-22,Male,Upper-Middle
5956,4767,Wahab Menon,1964-09-27,Male,Lower
5957,4768,Chandran Banerjee,1959-08-21,Male,Upper-Middle
5958,4769,Ekansh Tandon,1981-12-13,Male,Lower
5959,4769,Banjeet Oak,1957-05-12,Male,Middle
5960,4770,Om Bahri,2012-04-08,Male,Middle
5961,4771,Jacob Buch,1976-02-23,Male,Middle
5962,4771,Mahika Bhasin,1982-11-20,Female,Middle
5963,4772,Banjeet Saini,1988-12-12,Male,Upper
5964,4772,Rudra Ramanathan,1968-11-26,Male,Upper-Middle
5965,4773,Charita Majumdar,1993-04-17,Female,Lower
5966,4774,Atharv Samra,1988-08-07,Male,Lower-Middle
5967,4775,Zehaan Sarin,1967-09-16,Male,Lower
5968,4776,Vaishnavi Vaidya,1996-03-02,Female,Lower-Middle
5969,4777,Vedhika Char,2008-07-25,Female,Upper-Middle
5970,4778,Gaurav Bhatti,1972-01-26,Male,Upper-Middle
5971,4779,Yatin Raghavan,2010-08-18,Male,Upper-Middle
5972,4779,Yash Apte,1945-09-24,Male,Middle
5973,4780,Harinakshi Sarna,2003-03-24,Female,Lower-Middle
5974,4781,Lakshit Mohan,1991-05-19,Male,Lower-Middle
5975,4781,Vaishnavi Tiwari,1985-01-12,Female,Upper-Middle
5976,4782,Aachal Anne,1975-05-26,Female,Lower
5977,4783,Zashil Baral,2002-09-14,Male,Middle
5978,4784,Siddharth Oak,1987-05-22,Male,Lower
5979,4785,Sarthak Modi,2015-02-10,Male,Upper-Middle
5980,4786,Madhavi Hari,1969-10-26,Female,Lower-Middle
5981,4787,Henry Dhaliwal,1968-03-30,Male,Lower
5982,4788,Tamanna Thaker,2009-08-12,Female,Upper-Middle
5983,4789,Ishanvi Singhal,1995-06-29,Female,Middle
5984,4790,Xalak Wali,1995-08-17,Female,Lower-Middle
5985,4790,Nihal Sule,1998-02-21,Male,Lower
5986,4791,Hredhaan Agrawal,1965-01-15,Male,Lower-Middle
5987,4792,Shaurya Mani,1973-06-14,Male,Upper-Middle
5988,4792,Yashawini Choudhury,1975-10-26,Female,Lower
5989,4793,Falguni Ghose,1992-08-17,Female,Middle
5990,4794,Qasim Bahl,1980-09-28,Male,Upper-Middle
5991,4795,Ekapad Gade,2002-11-29,Male,Lower-Middle
5992,4795,Michael Khare,1996-05-12,Male,Lower
5993,4796,Logan Murty,1995-11-16,Male,Lower-Middle
5994,4797,Jack Chaudhari,1984-07-10,Male,Lower-Middle
5995,4798,Simon Sami,1969-09-01,Male,Middle
5996,4798,Lajita Swamy,2005-03-14,Female,Upper-Middle
5997,4799,Aarav Jaggi,2021-02-16,Male,Middle
5998,4799,Zayan Bhargava,2011-01-14,Male,Upper-Middle
5999,4800,Bhavani Bawa,1965-03-14,Female,Lower-Middle
6000,4801,Nisha Vora,2017-06-02,Female,Middle
6001,4802,Madhavi Chowdhury,2008-02-12,Female,Lower
6002,4802,Robert Sridhar,1978-10-29,Male,Lower
6003,4803,Isha Korpal,2014-05-01,Female,Lower
6004,4803,Guneet Vyas,2006-04-02,Male,Upper-Middle
6005,4804,Yashvi Kade,2020-08-15,Female,Lower-Middle
6006,4805,Yutika Wagle,1965-11-26,Female,Middle
6007,4806,Yashvi Das,2006-06-05,Female,Lower-Middle
6008,4807,Urishilla Yohannan,1959-06-27,Female,Lower
6009,4808,Priya Gole,1964-11-13,Female,Lower-Middle
6010,4809,Ojas Barad,2012-05-19,Male,Upper-Middle
6011,4809,Wriddhish Swaminathan,1977-03-23,Male,Lower-Middle
6012,4810,Ekani Comar,2016-09-07,Female,Lower-Middle
6013,4811,Raghav Varty,1980-04-30,Male,Lower
6014,4812,Alexander Hegde,1973-12-05,Male,Upper-Middle
6015,4813,Gaurang Panchal,1953-05-13,Male,Lower
6016,4814,Vedika Dube,1966-07-13,Female,Middle
6017,4815,Teerth Goyal,2018-04-18,Male,Upper-Middle
6018,4815,Baghyawati Sengupta,2000-07-16,Female,Lower-Middle
6019,4816,Vedant Sawhney,2018-10-18,Male,Middle
6020,4817,Timothy Karnik,2011-02-26,Male,Middle
6021,4817,Zinal Bir,1951-09-19,Female,Upper-Middle
6022,4818,Urvashi Lanka,2004-02-01,Female,Upper-Middle
6023,4819,Janani Bali,1994-09-28,Female,Lower-Middle
6024,4820,Xavier Mand,1951-05-17,Male,Lower
6025,4821,Farhan Kunda,1964-08-17,Male,Lower
6026,4822,Daniel Bhakta,1977-07-28,Male,Lower-Middle
6027,4823,Faqid Mammen,2021-03-22,Male,Lower-Middle
6028,4823,Zaid Guha,1998-07-20,Male,Lower-Middle
6029,4824,Darika Wable,2018-07-23,Female,Middle
6030,4824,Dayamai Yadav,2001-03-07,Female,Lower-Middle
