ID,Station_ID,FIR_Number,Date,Crime_Group,Crime_Subgroup,Latitude,Longitude,Narrative,Status
3477,75,0003/2026,2026-05-25,Rioting,IPC 147,13.224576,77.120012,"An incident of rioting was reported on 25-05-2026 at Bypass Road, Turuvekere. The victim Eesha Deol sustained grievous injuries. Max Mangat is identified as the primary suspect. The matter is being investigated under IPC Section 147. Forensic team dispatched to the scene.",Under Investigation
3478,90,0008/2025,2025-04-14,Theft,IPC 379,16.310364,77.304286,"On 14-04-2025, Brijesh Pandey approached the station to report that Aditya Palan pilfered cash from the counter near MG Road, Sindhanur at approximately 19:30 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Closed
3479,171,0010/2025,2025-03-04,Motor Vehicle Theft,IPC 379 r/w 411,15.468824,75.02866,"The complainant Tristan Sandal stated that on 04-03-2025 around 06:00 hrs, while at Old Town, Dharwad City, Viraj Mani along with 3 unknown accomplices drove away with the victim's auto-rickshaw. Local witnesses identified the suspect. FIR filed under Section 379 r/w 411 IPC.",Chargesheeted
3480,183,0006/2025,2025-05-16,Motor Vehicle Theft,IPC 379 r/w 411,15.539226,75.612386,"An incident of motor vehicle theft was reported on 16-05-2025 at New Extension, Gadag Rural. The victim Yachana Buch sustained minor injuries. Liam Nadkarni is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 379 r/w 411. Forensic team dispatched to the scene.",Under Investigation
3481,32,0004/2024,2024-08-22,Rioting,IPC 147,12.317124,76.613351,"An incident of rioting was reported on 22-08-2024 at New Extension, T. Narsipur. The victim Jhalak Mallick sustained fatal injuries. Harrison Chhabra is identified as the primary suspect. The matter is being investigated under IPC Section 147. Forensic team dispatched to the scene.",Convicted
3482,144,0006/2024,2024-12-04,Counterfeiting,IPC 489A,12.53018,76.932268,"An incident of counterfeiting was reported on 04-12-2024 at Main Circle, Malavalli. The victim Xavier Ratta sustained moderate injuries. Saksham Sehgal is identified as the primary suspect. The accused was armed with a machete. The matter is being investigated under IPC Section 489A. Forensic team dispatched to the scene.",Acquitted
3483,142,0006/2024,2024-08-07,Theft,IPC 379,12.510349,76.830028,"On 07-08-2024, Yashvi Din approached the station to report that Aarush Prashad committed theft of a two-wheeler near Hospital Road, Pandavapura at approximately 16:30 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Chargesheeted
3484,203,0008/2025,2025-12-11,Cybercrime,IPC 66C IT Act,17.895699,77.630565,"On 11-12-2025, Indira Seth approached the station to report that Yashica Cheema hacked the victim's bank account near Industrial Area, Basavakalyan at approximately 00:00 hrs. The accused was armed with a wooden stick (lathi). Investigation revealed prior criminal history of the accused. Case booked under Section 66C IT Act.",Closed
3485,33,0012/2025,2025-02-18,Cybercrime,IPC 66C IT Act,12.255854,76.633277,"An incident of cybercrime was reported on 18-02-2025 at Main Circle, Nanjangud. The victim Yuvraj Vasa sustained fatal injuries. Christopher Khosla is identified as the primary suspect. The matter is being investigated under IPC Section 66C IT Act. Forensic team dispatched to the scene.",Acquitted
3486,64,0007/2026,2026-02-26,Cybercrime,IPC 66C IT Act,17.37393,76.94021,"An incident of cybercrime was reported on 26-02-2026 at College Road, Sedam. The victim Aradhana Ratta sustained grievous injuries. Gopal Bandi is identified as the primary suspect. The accused was armed with an iron rod. The matter is being investigated under IPC Section 66C IT Act. Forensic team dispatched to the scene.",Convicted
3487,178,0010/2026,2026-07-02,Cybercrime,IPC 66C IT Act,14.702498,75.396843,"On 02-07-2026, at approximately 12:45 hrs, the complainant Max Hora reported that Eta Devan committed cybercrime near Bypass Road, Byadgi. The accused was armed with a glass bottle. The accused fled towards towards the bus stand on a white Maruti car. Case registered under IPC Section 66C IT Act.",Closed
3488,42,0010/2025,2025-03-12,Theft,IPC 379,12.91762,74.741677,"On 12-03-2025, Vihaan Sangha approached the station to report that Bahadurjit Sane stole a mobile phone near Industrial Area, Belthangady at approximately 02:15 hrs. The accused was armed with a glass bottle. Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Acquitted
3489,7,0014/2025,2025-03-12,Burglary,IPC 457,13.015021,77.546017,"On 12-03-2025, Lakshmi Rau approached the station to report that Ekavir Sama broke into the residence near Hospital Road, Basavanagudi at approximately 07:30 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Acquitted
3490,137,0006/2025,2025-09-23,Theft,IPC 379,14.294322,76.475866,"On 23-09-2025, Nikita Mander approached the station to report that Chatresh Nayak pilfered cash from the counter near Court Complex Area, Holalkere at approximately 01:45 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Acquitted
3491,121,0004/2026,2026-05-18,Kidnapping & Abduction,IPC 363,13.430148,75.890142,"On 18-05-2026, at approximately 10:00 hrs, the complainant Kai Pradhan reported that Xavier Padmanabhan committed kidnapping & abduction near Station Road, Kadur. The accused was armed with a country-made firearm. The accused fled towards east on an auto-rickshaw. Case registered under IPC Section 363.",Under Investigation
3492,89,0003/2024,2024-12-30,Burglary,IPC 457,16.270424,77.33188,"The complainant Vedhika Ghosh stated that on 30-12-2024 around 21:30 hrs, while at Bus Stand, Manvi, Gautam Dhar along with 2 unknown accomplices broke into the residence. Local witnesses identified the suspect. FIR filed under Section 457 IPC.",Closed
3493,18,0007/2025,2025-08-09,Theft,IPC 379,13.036712,77.692405,"On 09-08-2025, at approximately 06:30 hrs, the complainant Chandresh Kunda reported that Xavier Padmanabhan committed theft near Bypass Road, Bommanahalli. The accused was armed with an iron rod. The accused fled towards south on an auto-rickshaw. Case registered under IPC Section 379.",Chargesheeted
3494,64,0010/2025,2025-03-31,Counterfeiting,IPC 489A,17.420357,76.889134,"An incident of counterfeiting was reported on 31-03-2025 at Agricultural Market Yard, Sedam. The victim Lila Gour sustained moderate injuries. Amol Gola is identified as the primary suspect. The accused was armed with a sickle. The matter is being investigated under IPC Section 489A. Forensic team dispatched to the scene.",Chargesheeted
3495,136,0009/2025,2025-11-19,Assault,IPC 323,14.235259,76.479941,"The complainant Nirja Dave stated that on 19-11-2025 around 14:45 hrs, while at Lake View Area, Hiriyur, Amrita Walia along with 3 unknown accomplices attacked without provocation. The accused was armed with bare hands. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Closed
3496,64,0011/2025,2025-01-11,Cybercrime,IPC 66C IT Act,17.401541,76.88352,"Received complaint from Leena Saha regarding an incident on 11-01-2025. The accused Samuel Khare allegedly hacked the victim's bank account at Hospital Road, Sedam during 22:30 hrs. The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 66C IT Act.",Convicted
3497,105,0007/2024,2024-12-01,Burglary,IPC 457,12.944091,76.064126,"An incident of burglary was reported on 01-12-2024 at Industrial Area, Hassan City. The victim Elijah Setty sustained fatal injuries. Xavier Shankar is identified as the primary suspect. The accused was armed with a sickle. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Closed
3498,5,0008/2025,2025-05-20,Dacoity,IPC 395,12.957479,77.675093,"Received complaint from Peter Gulati regarding an incident on 20-05-2025. The accused Radhika Mohanty allegedly committed armed robbery with associates at Temple Street, Indiranagar during 21:30 hrs. The accused was armed with a wooden stick (lathi). The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 395.",Under Investigation
3499,121,0005/2024,2024-09-21,Assault,IPC 323,13.369011,75.876892,"On 21-09-2024, at approximately 17:30 hrs, the complainant Krishna Dubey reported that Simon Amble committed assault near Agricultural Market Yard, Kadur. The accused was armed with a sickle. The accused fled towards north on a goods tempo. Case registered under IPC Section 323.",Chargesheeted
3500,16,0005/2026,2026-03-27,Assault,IPC 323,13.028291,77.537594,"An incident of assault was reported on 27-03-2026 at Industrial Area, K.R. Puram. The victim Tanveer Nagi sustained life-threatening injuries. William Biswas is identified as the primary suspect. The accused was armed with no weapon (verbal threat). The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Chargesheeted
3501,27,0009/2025,2025-03-09,Robbery,IPC 392,13.278204,77.603898,"Received complaint from Mugdha Varma regarding an incident on 09-03-2025. The accused Peter Chhabra allegedly looted cash at knife-point at Railway Station Road, Bidadi during 21:15 hrs. The accused was later identified through CCTV footage from nearby jewellery shop. Charges framed under IPC 392.",Chargesheeted
3502,105,0011/2025,2025-11-08,Assault,IPC 323,12.871099,76.082636,"An incident of assault was reported on 08-11-2025 at Court Complex Area, Hassan City. The victim Warhi Seshadri sustained life-threatening injuries. Timothy Behl is identified as the primary suspect. The accused was armed with a country-made firearm. The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Chargesheeted
3503,114,0003/2026,2026-02-07,Theft,IPC 379,14.782772,74.706197,"The complainant Kashish Saraf stated that on 07-02-2026 around 07:30 hrs, while at Railway Station Road, Kumta, Pranav Muni along with 2 unknown accomplices stole valuables from the residence. Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Chargesheeted
3504,7,0009/2024,2024-09-11,Murder,IPC 302,13.038515,77.584372,"The complainant Charvi Dara stated that on 11-09-2024 around 17:30 hrs, while at MG Road, Basavanagudi, Amaira Varughese along with 5 unknown accomplices caused the death of the victim by assault. The accused was armed with a sickle. Local witnesses identified the suspect. FIR filed under Section 302 IPC.",Under Investigation
3505,48,0010/2025,2025-05-20,Sexual Offences,IPC 376,15.400369,75.12778,"On 20-05-2025, at approximately 08:30 hrs, the complainant Aachal Vohra reported that Falan Gala committed sexual offences near Nehru Road, Keshwapur. The accused was armed with a sickle. The accused fled towards towards the highway on foot. Case registered under IPC Section 376.",Closed
3506,127,0008/2024,2024-10-15,Theft,IPC 379,13.37204,74.697759,"On 15-10-2024, at approximately 00:45 hrs, the complainant Chandran Virk reported that Qasim Mane committed theft near Railway Station Road, Udupi City. The accused fled towards west on a scooter. Case registered under IPC Section 379.",Under Investigation
3507,153,0008/2025,2025-10-01,Kidnapping & Abduction,IPC 363,12.717517,77.406821,"Received complaint from Yatin Chandran regarding an incident on 01-10-2025. The accused Zaid Shah allegedly kidnapped the minor at Commercial Street, Ramanagara City during 12:00 hrs. The accused was armed with bare hands. The accused was later identified through CCTV footage from nearby petrol bunk. Charges framed under IPC 363.",Under Investigation
3508,128,0009/2025,2025-05-14,Assault,IPC 323,13.306605,74.77886,"Received complaint from Ryan Wable regarding an incident on 14-05-2025. The accused Charan Zachariah allegedly assaulted the victim at Temple Street, Kundapura during 00:00 hrs. The accused was armed with bare hands. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 323.",Convicted
3509,52,0009/2026,2026-01-05,Cybercrime,IPC 66C IT Act,15.775217,74.54034,"The complainant Frado Dubey stated that on 05-01-2026 around 11:00 hrs, while at Market Area, Gokak, Mason Barad along with 4 unknown accomplices committed online impersonation. Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Convicted
3510,86,0009/2025,2025-10-23,Sexual Offences,IPC 376,14.000962,75.503259,"On 23-10-2025, Neha Anne approached the station to report that Advik Karnik engaged in criminal intimidation near Old Town, Hosanagara at approximately 14:30 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 376.",Under Investigation
